GPU: NVIDIA RTX A6000

Loading datasets...

Loaded 32485 files from /home/bubai-maji/speech_enhancement/data/mixtures/musan/train
Chunk length: 2.5s (40000 samples)

Initializing model...
Model: NGDM_SE | Params: 1.412M

========== START TRAINING ==========

  step 50/4061 | loss -1.814 | 216 ms/step (4.63 it/s) | elapsed 0.2 min | ETA this epoch 14.4 min
  step 950/4061 | loss -6.052 | 38 ms/step (26.28 it/s) | elapsed 0.7 min | ETA this epoch 2.0 min
  step 1000/4061 | loss -2.730 | 37 ms/step (26.69 it/s) | elapsed 0.8 min | ETA this epoch 1.9 min
  step 1050/4061 | loss -4.762 | 39 ms/step (25.69 it/s) | elapsed 0.8 min | ETA this epoch 2.0 min
  step 1100/4061 | loss -5.624 | 38 ms/step (26.25 it/s) | elapsed 0.8 min | ETA this epoch 1.9 min
  step 1150/4061 | loss -5.189 | 37 ms/step (26.72 it/s) | elapsed 0.9 min | ETA this epoch 1.8 min
  step 1200/4061 | loss -4.456 | 37 ms/step (26.80 it/s) | elapsed 0.9 min | ETA this epoch 1.8 min
  step 1250/4061 | loss -5.199 | 38 ms/step (26.50 it/s) | elapsed 0.9 min | ETA this epoch 1.8 min
  step 1300/4061 | loss -5.746 | 37 ms/step (26.97 it/s) | elapsed 1.0 min | ETA this epoch 1.7 min
  step 1350/4061 | loss -7.202 | 37 ms/step (26.67 it/s) | elapsed 1.0 min | ETA this epoch 1.7 min
  step 1400/4061 | loss -4.119 | 38 ms/step (26.25 it/s) | elapsed 1.0 min | ETA this epoch 1.7 min
  step 1450/4061 | loss -5.353 | 37 ms/step (26.81 it/s) | elapsed 1.1 min | ETA this epoch 1.6 min
  step 1500/4061 | loss -4.395 | 39 ms/step (25.79 it/s) | elapsed 1.1 min | ETA this epoch 1.7 min
  step 1550/4061 | loss -6.098 | 39 ms/step (25.46 it/s) | elapsed 1.1 min | ETA this epoch 1.6 min
  step 1600/4061 | loss -5.283 | 41 ms/step (24.11 it/s) | elapsed 1.2 min | ETA this epoch 1.7 min
  step 1650/4061 | loss -5.652 | 41 ms/step (24.57 it/s) | elapsed 1.2 min | ETA this epoch 1.6 min
  step 1700/4061 | loss -4.730 | 40 ms/step (25.26 it/s) | elapsed 1.2 min | ETA this epoch 1.6 min
  step 1750/4061 | loss -5.257 | 41 ms/step (24.53 it/s) | elapsed 1.3 min | ETA this epoch 1.6 min
  step 1800/4061 | loss -5.128 | 62 ms/step (16.25 it/s) | elapsed 1.3 min | ETA this epoch 2.3 min
  step 1850/4061 | loss -5.487 | 75 ms/step (13.34 it/s) | elapsed 1.4 min | ETA this epoch 2.8 min
  step 1900/4061 | loss -5.054 | 75 ms/step (13.34 it/s) | elapsed 1.4 min | ETA this epoch 2.7 min
  step 1950/4061 | loss -5.558 | 74 ms/step (13.44 it/s) | elapsed 1.5 min | ETA this epoch 2.6 min
  step 2000/4061 | loss -4.621 | 75 ms/step (13.29 it/s) | elapsed 1.6 min | ETA this epoch 2.6 min
  step 2050/4061 | loss -6.149 | 74 ms/step (13.46 it/s) | elapsed 1.6 min | ETA this epoch 2.5 min
  step 2100/4061 | loss -6.623 | 75 ms/step (13.40 it/s) | elapsed 1.7 min | ETA this epoch 2.4 min
  step 2150/4061 | loss -5.924 | 75 ms/step (13.38 it/s) | elapsed 1.7 min | ETA this epoch 2.4 min
  step 2200/4061 | loss -6.667 | 75 ms/step (13.39 it/s) | elapsed 1.8 min | ETA this epoch 2.3 min
  step 2250/4061 | loss -6.280 | 74 ms/step (13.47 it/s) | elapsed 1.9 min | ETA this epoch 2.2 min
  step 2300/4061 | loss -5.263 | 75 ms/step (13.39 it/s) | elapsed 1.9 min | ETA this epoch 2.2 min
  step 2350/4061 | loss -4.904 | 75 ms/step (13.35 it/s) | elapsed 2.0 min | ETA this epoch 2.1 min
  step 2400/4061 | loss -5.884 | 74 ms/step (13.46 it/s) | elapsed 2.1 min | ETA this epoch 2.1 min
  step 2450/4061 | loss -3.811 | 74 ms/step (13.46 it/s) | elapsed 2.1 min | ETA this epoch 2.0 min
  step 2500/4061 | loss -4.610 | 74 ms/step (13.43 it/s) | elapsed 2.2 min | ETA this epoch 1.9 min
  step 2550/4061 | loss -5.082 | 74 ms/step (13.44 it/s) | elapsed 2.2 min | ETA this epoch 1.9 min
  step 2600/4061 | loss -6.200 | 76 ms/step (13.24 it/s) | elapsed 2.3 min | ETA this epoch 1.8 min
  step 2650/4061 | loss -7.094 | 75 ms/step (13.27 it/s) | elapsed 2.4 min | ETA this epoch 1.8 min
  step 2700/4061 | loss -4.055 | 75 ms/step (13.27 it/s) | elapsed 2.4 min | ETA this epoch 1.7 min
  step 2750/4061 | loss -4.135 | 75 ms/step (13.37 it/s) | elapsed 2.5 min | ETA this epoch 1.6 min
  step 2800/4061 | loss -5.704 | 74 ms/step (13.43 it/s) | elapsed 2.5 min | ETA this epoch 1.6 min
  step 2850/4061 | loss -6.974 | 75 ms/step (13.35 it/s) | elapsed 2.6 min | ETA this epoch 1.5 min
  step 2900/4061 | loss -4.596 | 75 ms/step (13.41 it/s) | elapsed 2.7 min | ETA this epoch 1.4 min
  step 2950/4061 | loss -5.232 | 76 ms/step (13.12 it/s) | elapsed 2.7 min | ETA this epoch 1.4 min
  step 3000/4061 | loss -5.804 | 75 ms/step (13.38 it/s) | elapsed 2.8 min | ETA this epoch 1.3 min
  step 3050/4061 | loss -4.675 | 76 ms/step (13.22 it/s) | elapsed 2.9 min | ETA this epoch 1.3 min
  step 3100/4061 | loss -3.147 | 76 ms/step (13.15 it/s) | elapsed 2.9 min | ETA this epoch 1.2 min
  step 3150/4061 | loss -6.017 | 75 ms/step (13.38 it/s) | elapsed 3.0 min | ETA this epoch 1.1 min
  step 3200/4061 | loss -6.550 | 74 ms/step (13.46 it/s) | elapsed 3.0 min | ETA this epoch 1.1 min
  step 3250/4061 | loss -5.570 | 75 ms/step (13.26 it/s) | elapsed 3.1 min | ETA this epoch 1.0 min
  step 3300/4061 | loss -5.460 | 76 ms/step (13.22 it/s) | elapsed 3.2 min | ETA this epoch 1.0 min
  step 3350/4061 | loss -4.666 | 75 ms/step (13.29 it/s) | elapsed 3.2 min | ETA this epoch 0.9 min
  step 3400/4061 | loss -5.480 | 75 ms/step (13.33 it/s) | elapsed 3.3 min | ETA this epoch 0.8 min
  step 3450/4061 | loss -4.909 | 76 ms/step (13.15 it/s) | elapsed 3.4 min | ETA this epoch 0.8 min
  step 3500/4061 | loss -5.127 | 75 ms/step (13.35 it/s) | elapsed 3.4 min | ETA this epoch 0.7 min
  step 3550/4061 | loss -4.833 | 75 ms/step (13.39 it/s) | elapsed 3.5 min | ETA this epoch 0.6 min
  step 3600/4061 | loss -6.032 | 75 ms/step (13.28 it/s) | elapsed 3.6 min | ETA this epoch 0.6 min
  step 3650/4061 | loss -3.663 | 75 ms/step (13.26 it/s) | elapsed 3.6 min | ETA this epoch 0.5 min
  step 3700/4061 | loss -5.628 | 76 ms/step (13.14 it/s) | elapsed 3.7 min | ETA this epoch 0.5 min
  step 3750/4061 | loss -6.172 | 75 ms/step (13.31 it/s) | elapsed 3.7 min | ETA this epoch 0.4 min
  step 3800/4061 | loss -7.307 | 75 ms/step (13.39 it/s) | elapsed 3.8 min | ETA this epoch 0.3 min
  step 3850/4061 | loss -4.970 | 73 ms/step (13.67 it/s) | elapsed 3.9 min | ETA this epoch 0.3 min
  step 3900/4061 | loss -6.125 | 75 ms/step (13.32 it/s) | elapsed 3.9 min | ETA this epoch 0.2 min
  step 3950/4061 | loss -5.353 | 75 ms/step (13.26 it/s) | elapsed 4.0 min | ETA this epoch 0.1 min
  step 4000/4061 | loss -6.213 | 75 ms/step (13.37 it/s) | elapsed 4.1 min | ETA this epoch 0.1 min
  step 4050/4061 | loss -6.564 | 75 ms/step (13.39 it/s) | elapsed 4.1 min | ETA this epoch 0.0 min
Epoch 1/50 | Train -5.111 | Val L1 0.0029 | Val SI-SDR 14.79 dB | Time 4.5 min
Saved best model (SI-SDR 14.79 dB) -> /home/bubai-maji/speech_enhancement/script/propose_ablation1/checkpoint_propose_ab1/best_NGDM_SE.pt
  step 50/4061 | loss -5.879 | 76 ms/step (13.22 it/s) | elapsed 0.1 min | ETA this epoch 5.1 min
  step 100/4061 | loss -6.354 | 75 ms/step (13.25 it/s) | elapsed 0.1 min | ETA this epoch 5.0 min
  step 150/4061 | loss -6.095 | 76 ms/step (13.24 it/s) | elapsed 0.2 min | ETA this epoch 4.9 min
  step 200/4061 | loss -6.099 | 75 ms/step (13.33 it/s) | elapsed 0.3 min | ETA this epoch 4.8 min
  step 250/4061 | loss -4.979 | 75 ms/step (13.28 it/s) | elapsed 0.3 min | ETA this epoch 4.8 min
  step 300/4061 | loss -5.945 | 76 ms/step (13.24 it/s) | elapsed 0.4 min | ETA this epoch 4.7 min
  step 350/4061 | loss -6.282 | 75 ms/step (13.32 it/s) | elapsed 0.4 min | ETA this epoch 4.6 min
  step 400/4061 | loss -5.475 | 75 ms/step (13.39 it/s) | elapsed 0.5 min | ETA this epoch 4.6 min
  step 450/4061 | loss -7.078 | 75 ms/step (13.26 it/s) | elapsed 0.6 min | ETA this epoch 4.5 min
  step 500/4061 | loss -5.106 | 76 ms/step (13.08 it/s) | elapsed 0.6 min | ETA this epoch 4.5 min
  step 550/4061 | loss -6.928 | 76 ms/step (13.19 it/s) | elapsed 0.7 min | ETA this epoch 4.4 min
  step 600/4061 | loss -5.112 | 75 ms/step (13.36 it/s) | elapsed 0.8 min | ETA this epoch 4.3 min
  step 650/4061 | loss -6.588 | 76 ms/step (13.16 it/s) | elapsed 0.8 min | ETA this epoch 4.3 min
  step 700/4061 | loss -5.272 | 77 ms/step (12.94 it/s) | elapsed 0.9 min | ETA this epoch 4.3 min
  step 750/4061 | loss -6.407 | 76 ms/step (13.14 it/s) | elapsed 0.9 min | ETA this epoch 4.2 min
  step 800/4061 | loss -7.157 | 76 ms/step (13.20 it/s) | elapsed 1.0 min | ETA this epoch 4.1 min
  step 850/4061 | loss -5.017 | 75 ms/step (13.26 it/s) | elapsed 1.1 min | ETA this epoch 4.0 min
  step 900/4061 | loss -6.855 | 76 ms/step (13.21 it/s) | elapsed 1.1 min | ETA this epoch 4.0 min
  step 950/4061 | loss -7.020 | 75 ms/step (13.39 it/s) | elapsed 1.2 min | ETA this epoch 3.9 min
  step 1000/4061 | loss -6.947 | 75 ms/step (13.25 it/s) | elapsed 1.3 min | ETA this epoch 3.8 min
  step 1050/4061 | loss -6.786 | 75 ms/step (13.42 it/s) | elapsed 1.3 min | ETA this epoch 3.7 min
  step 1100/4061 | loss -3.784 | 75 ms/step (13.27 it/s) | elapsed 1.4 min | ETA this epoch 3.7 min
  step 1150/4061 | loss -4.307 | 75 ms/step (13.35 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1200/4061 | loss -4.781 | 52 ms/step (19.18 it/s) | elapsed 1.5 min | ETA this epoch 2.5 min
  step 1250/4061 | loss -4.428 | 39 ms/step (25.84 it/s) | elapsed 1.5 min | ETA this epoch 1.8 min
  step 1300/4061 | loss -5.364 | 44 ms/step (22.70 it/s) | elapsed 1.6 min | ETA this epoch 2.0 min
  step 1350/4061 | loss -6.218 | 40 ms/step (25.15 it/s) | elapsed 1.6 min | ETA this epoch 1.8 min
  step 1400/4061 | loss -4.484 | 40 ms/step (25.30 it/s) | elapsed 1.6 min | ETA this epoch 1.8 min
  step 1450/4061 | loss -6.671 | 55 ms/step (18.22 it/s) | elapsed 1.7 min | ETA this epoch 2.4 min
  step 1500/4061 | loss -6.187 | 61 ms/step (16.36 it/s) | elapsed 1.7 min | ETA this epoch 2.6 min
  step 1550/4061 | loss -6.194 | 60 ms/step (16.65 it/s) | elapsed 1.8 min | ETA this epoch 2.5 min
  step 1600/4061 | loss -4.569 | 68 ms/step (14.61 it/s) | elapsed 1.8 min | ETA this epoch 2.8 min
  step 1650/4061 | loss -5.033 | 74 ms/step (13.43 it/s) | elapsed 1.9 min | ETA this epoch 3.0 min
  step 1700/4061 | loss -6.642 | 75 ms/step (13.42 it/s) | elapsed 2.0 min | ETA this epoch 2.9 min
  step 1750/4061 | loss -6.153 | 76 ms/step (13.14 it/s) | elapsed 2.0 min | ETA this epoch 2.9 min
  step 1800/4061 | loss -6.011 | 76 ms/step (13.18 it/s) | elapsed 2.1 min | ETA this epoch 2.9 min
  step 1850/4061 | loss -7.114 | 76 ms/step (13.16 it/s) | elapsed 2.1 min | ETA this epoch 2.8 min
  step 1900/4061 | loss -5.547 | 76 ms/step (13.10 it/s) | elapsed 2.2 min | ETA this epoch 2.7 min
  step 1950/4061 | loss -6.167 | 76 ms/step (13.19 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 2000/4061 | loss -6.695 | 79 ms/step (12.66 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 2050/4061 | loss -6.845 | 76 ms/step (13.22 it/s) | elapsed 2.4 min | ETA this epoch 2.5 min
  step 2100/4061 | loss -4.892 | 74 ms/step (13.49 it/s) | elapsed 2.5 min | ETA this epoch 2.4 min
  step 2150/4061 | loss -4.990 | 71 ms/step (14.04 it/s) | elapsed 2.5 min | ETA this epoch 2.3 min
  step 2200/4061 | loss -4.961 | 75 ms/step (13.38 it/s) | elapsed 2.6 min | ETA this epoch 2.3 min
  step 2250/4061 | loss -6.253 | 76 ms/step (13.13 it/s) | elapsed 2.6 min | ETA this epoch 2.3 min
  step 2300/4061 | loss -7.140 | 79 ms/step (12.70 it/s) | elapsed 2.7 min | ETA this epoch 2.3 min
  step 2350/4061 | loss -5.395 | 76 ms/step (13.20 it/s) | elapsed 2.8 min | ETA this epoch 2.2 min
  step 2400/4061 | loss -5.869 | 75 ms/step (13.30 it/s) | elapsed 2.8 min | ETA this epoch 2.1 min
  step 2450/4061 | loss -4.630 | 76 ms/step (13.08 it/s) | elapsed 2.9 min | ETA this epoch 2.1 min
  step 2500/4061 | loss -4.775 | 77 ms/step (13.04 it/s) | elapsed 3.0 min | ETA this epoch 2.0 min
  step 2550/4061 | loss -6.350 | 74 ms/step (13.43 it/s) | elapsed 3.0 min | ETA this epoch 1.9 min
  step 2600/4061 | loss -6.832 | 77 ms/step (13.06 it/s) | elapsed 3.1 min | ETA this epoch 1.9 min
  step 2650/4061 | loss -4.867 | 75 ms/step (13.39 it/s) | elapsed 3.2 min | ETA this epoch 1.8 min
  step 2700/4061 | loss -4.605 | 77 ms/step (13.03 it/s) | elapsed 3.2 min | ETA this epoch 1.7 min
  step 2750/4061 | loss -5.121 | 75 ms/step (13.36 it/s) | elapsed 3.3 min | ETA this epoch 1.6 min
  step 2800/4061 | loss -6.393 | 75 ms/step (13.25 it/s) | elapsed 3.3 min | ETA this epoch 1.6 min
  step 2850/4061 | loss -6.764 | 76 ms/step (13.17 it/s) | elapsed 3.4 min | ETA this epoch 1.5 min
  step 2900/4061 | loss -5.992 | 75 ms/step (13.34 it/s) | elapsed 3.5 min | ETA this epoch 1.5 min
  step 2950/4061 | loss -7.093 | 75 ms/step (13.39 it/s) | elapsed 3.5 min | ETA this epoch 1.4 min
  step 3000/4061 | loss -4.678 | 76 ms/step (13.18 it/s) | elapsed 3.6 min | ETA this epoch 1.3 min
  step 3050/4061 | loss -5.271 | 77 ms/step (12.94 it/s) | elapsed 3.7 min | ETA this epoch 1.3 min
  step 3100/4061 | loss -5.412 | 75 ms/step (13.28 it/s) | elapsed 3.7 min | ETA this epoch 1.2 min
  step 3150/4061 | loss -6.073 | 76 ms/step (13.17 it/s) | elapsed 3.8 min | ETA this epoch 1.2 min
  step 3200/4061 | loss -6.741 | 75 ms/step (13.39 it/s) | elapsed 3.8 min | ETA this epoch 1.1 min
  step 3250/4061 | loss -6.449 | 75 ms/step (13.28 it/s) | elapsed 3.9 min | ETA this epoch 1.0 min
  step 3300/4061 | loss -6.753 | 76 ms/step (13.13 it/s) | elapsed 4.0 min | ETA this epoch 1.0 min
  step 3350/4061 | loss -4.154 | 75 ms/step (13.26 it/s) | elapsed 4.0 min | ETA this epoch 0.9 min
  step 3400/4061 | loss -7.723 | 75 ms/step (13.42 it/s) | elapsed 4.1 min | ETA this epoch 0.8 min
  step 3450/4061 | loss -5.847 | 77 ms/step (12.94 it/s) | elapsed 4.2 min | ETA this epoch 0.8 min
  step 3500/4061 | loss -8.536 | 75 ms/step (13.25 it/s) | elapsed 4.2 min | ETA this epoch 0.7 min
  step 3550/4061 | loss -5.706 | 76 ms/step (13.18 it/s) | elapsed 4.3 min | ETA this epoch 0.6 min
  step 3600/4061 | loss -7.179 | 76 ms/step (13.14 it/s) | elapsed 4.4 min | ETA this epoch 0.6 min
  step 3650/4061 | loss -5.219 | 75 ms/step (13.26 it/s) | elapsed 4.4 min | ETA this epoch 0.5 min
  step 3700/4061 | loss -6.452 | 76 ms/step (13.09 it/s) | elapsed 4.5 min | ETA this epoch 0.5 min
  step 3750/4061 | loss -5.574 | 77 ms/step (13.03 it/s) | elapsed 4.5 min | ETA this epoch 0.4 min
  step 3800/4061 | loss -5.760 | 73 ms/step (13.70 it/s) | elapsed 4.6 min | ETA this epoch 0.3 min
  step 3850/4061 | loss -7.108 | 75 ms/step (13.37 it/s) | elapsed 4.7 min | ETA this epoch 0.3 min
  step 3900/4061 | loss -6.488 | 75 ms/step (13.30 it/s) | elapsed 4.7 min | ETA this epoch 0.2 min
  step 3950/4061 | loss -5.070 | 77 ms/step (13.00 it/s) | elapsed 4.8 min | ETA this epoch 0.1 min
  step 4000/4061 | loss -6.573 | 76 ms/step (13.18 it/s) | elapsed 4.9 min | ETA this epoch 0.1 min
  step 4050/4061 | loss -7.748 | 76 ms/step (13.11 it/s) | elapsed 4.9 min | ETA this epoch 0.0 min
Epoch 2/50 | Train -6.011 | Val L1 0.0025 | Val SI-SDR 15.77 dB | Time 5.1 min
  [sanity check OK: val SI-SDR 15.77 dB]

Saved best model (SI-SDR 15.77 dB) -> /home/bubai-maji/speech_enhancement/script/propose_ablation1/checkpoint_propose_ab1/best_NGDM_SE.pt
  step 50/4061 | loss -6.477 | 76 ms/step (13.15 it/s) | elapsed 0.1 min | ETA this epoch 5.1 min
  step 100/4061 | loss -4.726 | 77 ms/step (12.99 it/s) | elapsed 0.1 min | ETA this epoch 5.1 min
  step 150/4061 | loss -5.015 | 75 ms/step (13.27 it/s) | elapsed 0.2 min | ETA this epoch 4.9 min
  step 200/4061 | loss -6.011 | 76 ms/step (13.09 it/s) | elapsed 0.3 min | ETA this epoch 4.9 min
  step 250/4061 | loss -5.981 | 77 ms/step (13.03 it/s) | elapsed 0.3 min | ETA this epoch 4.9 min
  step 300/4061 | loss -6.936 | 77 ms/step (12.98 it/s) | elapsed 0.4 min | ETA this epoch 4.8 min
  step 350/4061 | loss -5.764 | 77 ms/step (13.05 it/s) | elapsed 0.4 min | ETA this epoch 4.7 min
  step 400/4061 | loss -6.893 | 75 ms/step (13.34 it/s) | elapsed 0.5 min | ETA this epoch 4.6 min
  step 450/4061 | loss -7.260 | 75 ms/step (13.32 it/s) | elapsed 0.6 min | ETA this epoch 4.5 min
  step 500/4061 | loss -7.712 | 76 ms/step (13.23 it/s) | elapsed 0.6 min | ETA this epoch 4.5 min
  step 550/4061 | loss -5.363 | 75 ms/step (13.25 it/s) | elapsed 0.7 min | ETA this epoch 4.4 min
  step 600/4061 | loss -6.937 | 74 ms/step (13.59 it/s) | elapsed 0.8 min | ETA this epoch 4.2 min
  step 650/4061 | loss -5.697 | 74 ms/step (13.46 it/s) | elapsed 0.8 min | ETA this epoch 4.2 min
  step 700/4061 | loss -6.428 | 74 ms/step (13.43 it/s) | elapsed 0.9 min | ETA this epoch 4.2 min
  step 750/4061 | loss -7.445 | 75 ms/step (13.36 it/s) | elapsed 0.9 min | ETA this epoch 4.1 min
  step 800/4061 | loss -8.191 | 76 ms/step (13.21 it/s) | elapsed 1.0 min | ETA this epoch 4.1 min
  step 850/4061 | loss -5.948 | 75 ms/step (13.30 it/s) | elapsed 1.1 min | ETA this epoch 4.0 min
  step 900/4061 | loss -5.966 | 76 ms/step (13.21 it/s) | elapsed 1.1 min | ETA this epoch 4.0 min
  step 950/4061 | loss -6.057 | 76 ms/step (13.21 it/s) | elapsed 1.2 min | ETA this epoch 3.9 min
  step 1000/4061 | loss -5.806 | 76 ms/step (13.20 it/s) | elapsed 1.3 min | ETA this epoch 3.9 min
  step 1050/4061 | loss -5.723 | 76 ms/step (13.24 it/s) | elapsed 1.3 min | ETA this epoch 3.8 min
  step 1100/4061 | loss -6.512 | 75 ms/step (13.41 it/s) | elapsed 1.4 min | ETA this epoch 3.7 min
  step 1150/4061 | loss -5.518 | 75 ms/step (13.32 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1200/4061 | loss -7.603 | 74 ms/step (13.46 it/s) | elapsed 1.5 min | ETA this epoch 3.5 min
  step 1250/4061 | loss -5.820 | 75 ms/step (13.34 it/s) | elapsed 1.6 min | ETA this epoch 3.5 min
  step 1300/4061 | loss -5.841 | 73 ms/step (13.78 it/s) | elapsed 1.6 min | ETA this epoch 3.3 min
  step 1350/4061 | loss -6.689 | 60 ms/step (16.78 it/s) | elapsed 1.7 min | ETA this epoch 2.7 min
  step 1400/4061 | loss -6.346 | 60 ms/step (16.56 it/s) | elapsed 1.7 min | ETA this epoch 2.7 min
  step 1450/4061 | loss -7.362 | 63 ms/step (15.86 it/s) | elapsed 1.8 min | ETA this epoch 2.7 min
  step 1500/4061 | loss -4.881 | 75 ms/step (13.27 it/s) | elapsed 1.8 min | ETA this epoch 3.2 min
  step 1550/4061 | loss -5.128 | 75 ms/step (13.30 it/s) | elapsed 1.9 min | ETA this epoch 3.1 min
  step 1600/4061 | loss -6.249 | 74 ms/step (13.48 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1650/4061 | loss -5.783 | 75 ms/step (13.42 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1700/4061 | loss -5.110 | 74 ms/step (13.42 it/s) | elapsed 2.1 min | ETA this epoch 2.9 min
  step 1750/4061 | loss -6.641 | 76 ms/step (13.08 it/s) | elapsed 2.2 min | ETA this epoch 2.9 min
  step 1800/4061 | loss -6.785 | 76 ms/step (13.24 it/s) | elapsed 2.2 min | ETA this epoch 2.8 min
  step 1850/4061 | loss -6.116 | 75 ms/step (13.25 it/s) | elapsed 2.3 min | ETA this epoch 2.8 min
  step 1900/4061 | loss -6.774 | 76 ms/step (13.21 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 1950/4061 | loss -5.143 | 77 ms/step (13.01 it/s) | elapsed 2.4 min | ETA this epoch 2.7 min
  step 2000/4061 | loss -6.375 | 76 ms/step (13.19 it/s) | elapsed 2.5 min | ETA this epoch 2.6 min
  step 2050/4061 | loss -5.365 | 77 ms/step (13.05 it/s) | elapsed 2.5 min | ETA this epoch 2.6 min
  step 2100/4061 | loss -7.242 | 76 ms/step (13.17 it/s) | elapsed 2.6 min | ETA this epoch 2.5 min
  step 2150/4061 | loss -5.290 | 76 ms/step (13.17 it/s) | elapsed 2.7 min | ETA this epoch 2.4 min
  step 2200/4061 | loss -7.480 | 77 ms/step (12.98 it/s) | elapsed 2.7 min | ETA this epoch 2.4 min
  step 2250/4061 | loss -5.289 | 75 ms/step (13.26 it/s) | elapsed 2.8 min | ETA this epoch 2.3 min
  step 2300/4061 | loss -4.816 | 74 ms/step (13.46 it/s) | elapsed 2.9 min | ETA this epoch 2.2 min
  step 2350/4061 | loss -6.703 | 76 ms/step (13.23 it/s) | elapsed 2.9 min | ETA this epoch 2.2 min
  step 2400/4061 | loss -7.517 | 75 ms/step (13.30 it/s) | elapsed 3.0 min | ETA this epoch 2.1 min
  step 2450/4061 | loss -6.202 | 75 ms/step (13.27 it/s) | elapsed 3.0 min | ETA this epoch 2.0 min
  step 2500/4061 | loss -7.005 | 75 ms/step (13.25 it/s) | elapsed 3.1 min | ETA this epoch 2.0 min
  step 2550/4061 | loss -7.198 | 75 ms/step (13.29 it/s) | elapsed 3.2 min | ETA this epoch 1.9 min
  step 2600/4061 | loss -7.335 | 76 ms/step (13.15 it/s) | elapsed 3.2 min | ETA this epoch 1.9 min
  step 2650/4061 | loss -4.082 | 75 ms/step (13.42 it/s) | elapsed 3.3 min | ETA this epoch 1.8 min
  step 2700/4061 | loss -5.435 | 77 ms/step (13.02 it/s) | elapsed 3.4 min | ETA this epoch 1.7 min
  step 2750/4061 | loss -6.601 | 75 ms/step (13.36 it/s) | elapsed 3.4 min | ETA this epoch 1.6 min
  step 2800/4061 | loss -5.346 | 75 ms/step (13.33 it/s) | elapsed 3.5 min | ETA this epoch 1.6 min
  step 2850/4061 | loss -5.203 | 75 ms/step (13.27 it/s) | elapsed 3.5 min | ETA this epoch 1.5 min
  step 2900/4061 | loss -7.003 | 75 ms/step (13.37 it/s) | elapsed 3.6 min | ETA this epoch 1.4 min
  step 2950/4061 | loss -6.426 | 75 ms/step (13.33 it/s) | elapsed 3.7 min | ETA this epoch 1.4 min
  step 3000/4061 | loss -5.281 | 74 ms/step (13.42 it/s) | elapsed 3.7 min | ETA this epoch 1.3 min
  step 3050/4061 | loss -7.306 | 76 ms/step (13.24 it/s) | elapsed 3.8 min | ETA this epoch 1.3 min
  step 3100/4061 | loss -5.704 | 76 ms/step (13.16 it/s) | elapsed 3.9 min | ETA this epoch 1.2 min
