GPU: NVIDIA RTX A6000

Loading datasets...

Loaded 32485 files from /home/bubai-maji/speech_enhancement/data/mixtures/musan/train
Chunk length: 2.5s (40000 samples)

Initializing model...
Model: NGDM_SE | Params: 1.340M

========== START TRAINING ==========

  step 2600/4061 | loss -5.530 | 36 ms/step (27.56 it/s) | elapsed 3.2 min | ETA this epoch 0.9 min
  step 2650/4061 | loss -5.618 | 38 ms/step (26.16 it/s) | elapsed 3.2 min | ETA this epoch 0.9 min
  step 2700/4061 | loss -6.638 | 44 ms/step (22.74 it/s) | elapsed 3.3 min | ETA this epoch 1.0 min
  step 2750/4061 | loss -6.028 | 53 ms/step (19.04 it/s) | elapsed 3.3 min | ETA this epoch 1.1 min
  step 2800/4061 | loss -4.137 | 54 ms/step (18.58 it/s) | elapsed 3.3 min | ETA this epoch 1.1 min
  step 2850/4061 | loss -4.874 | 52 ms/step (19.16 it/s) | elapsed 3.4 min | ETA this epoch 1.1 min
  step 2900/4061 | loss -5.733 | 65 ms/step (15.34 it/s) | elapsed 3.4 min | ETA this epoch 1.3 min
  step 2950/4061 | loss -4.784 | 74 ms/step (13.50 it/s) | elapsed 3.5 min | ETA this epoch 1.4 min
  step 3000/4061 | loss -4.522 | 75 ms/step (13.42 it/s) | elapsed 3.6 min | ETA this epoch 1.3 min
  step 3050/4061 | loss -5.757 | 74 ms/step (13.53 it/s) | elapsed 3.6 min | ETA this epoch 1.2 min
  step 3100/4061 | loss -5.313 | 74 ms/step (13.48 it/s) | elapsed 3.7 min | ETA this epoch 1.2 min
  step 3150/4061 | loss -6.072 | 75 ms/step (13.38 it/s) | elapsed 3.8 min | ETA this epoch 1.1 min
  step 3200/4061 | loss -4.676 | 74 ms/step (13.52 it/s) | elapsed 3.8 min | ETA this epoch 1.1 min
  step 3250/4061 | loss -4.903 | 74 ms/step (13.55 it/s) | elapsed 3.9 min | ETA this epoch 1.0 min
  step 3300/4061 | loss -5.866 | 75 ms/step (13.42 it/s) | elapsed 3.9 min | ETA this epoch 0.9 min
  step 3350/4061 | loss -5.905 | 73 ms/step (13.64 it/s) | elapsed 4.0 min | ETA this epoch 0.9 min
  step 3400/4061 | loss -5.637 | 73 ms/step (13.69 it/s) | elapsed 4.1 min | ETA this epoch 0.8 min
  step 3450/4061 | loss -4.390 | 74 ms/step (13.54 it/s) | elapsed 4.1 min | ETA this epoch 0.8 min
  step 3500/4061 | loss -5.365 | 75 ms/step (13.38 it/s) | elapsed 4.2 min | ETA this epoch 0.7 min
  step 3550/4061 | loss -5.645 | 74 ms/step (13.56 it/s) | elapsed 4.2 min | ETA this epoch 0.6 min
  step 3600/4061 | loss -5.464 | 72 ms/step (13.82 it/s) | elapsed 4.3 min | ETA this epoch 0.6 min
  step 3650/4061 | loss -5.939 | 74 ms/step (13.58 it/s) | elapsed 4.4 min | ETA this epoch 0.5 min
  step 3700/4061 | loss -4.364 | 74 ms/step (13.50 it/s) | elapsed 4.4 min | ETA this epoch 0.4 min
  step 3750/4061 | loss -5.378 | 74 ms/step (13.60 it/s) | elapsed 4.5 min | ETA this epoch 0.4 min
  step 3800/4061 | loss -6.600 | 74 ms/step (13.52 it/s) | elapsed 4.6 min | ETA this epoch 0.3 min
  step 3850/4061 | loss -3.335 | 75 ms/step (13.35 it/s) | elapsed 4.6 min | ETA this epoch 0.3 min
  step 3900/4061 | loss -4.968 | 74 ms/step (13.55 it/s) | elapsed 4.7 min | ETA this epoch 0.2 min
  step 3950/4061 | loss -6.670 | 74 ms/step (13.51 it/s) | elapsed 4.7 min | ETA this epoch 0.1 min
  step 4000/4061 | loss -5.148 | 74 ms/step (13.46 it/s) | elapsed 4.8 min | ETA this epoch 0.1 min
  step 4050/4061 | loss -6.816 | 75 ms/step (13.35 it/s) | elapsed 4.9 min | ETA this epoch 0.0 min
Epoch 1/50 | Train -4.876 | Val L1 0.0027 | Val SI-SDR 14.43 dB | Time 5.2 min
Saved best model (SI-SDR 14.43 dB) -> /home/bubai-maji/speech_enhancement/script/propose_ablation2/checkpoint_propose_ab2/best_NGDM_SE.pt
  step 50/4061 | loss -4.147 | 75 ms/step (13.35 it/s) | elapsed 0.1 min | ETA this epoch 5.0 min
  step 100/4061 | loss -4.901 | 76 ms/step (13.15 it/s) | elapsed 0.1 min | ETA this epoch 5.0 min
  step 150/4061 | loss -3.902 | 73 ms/step (13.70 it/s) | elapsed 0.2 min | ETA this epoch 4.8 min
  step 200/4061 | loss -6.331 | 74 ms/step (13.49 it/s) | elapsed 0.2 min | ETA this epoch 4.8 min
  step 250/4061 | loss -6.747 | 73 ms/step (13.73 it/s) | elapsed 0.3 min | ETA this epoch 4.6 min
  step 300/4061 | loss -4.691 | 73 ms/step (13.68 it/s) | elapsed 0.4 min | ETA this epoch 4.6 min
  step 350/4061 | loss -4.526 | 73 ms/step (13.67 it/s) | elapsed 0.4 min | ETA this epoch 4.5 min
  step 400/4061 | loss -6.237 | 73 ms/step (13.62 it/s) | elapsed 0.5 min | ETA this epoch 4.5 min
  step 450/4061 | loss -5.559 | 70 ms/step (14.27 it/s) | elapsed 0.6 min | ETA this epoch 4.2 min
  step 500/4061 | loss -6.215 | 74 ms/step (13.49 it/s) | elapsed 0.6 min | ETA this epoch 4.4 min
  step 550/4061 | loss -4.956 | 74 ms/step (13.49 it/s) | elapsed 0.7 min | ETA this epoch 4.3 min
  step 600/4061 | loss -6.381 | 79 ms/step (12.73 it/s) | elapsed 0.7 min | ETA this epoch 4.5 min
  step 650/4061 | loss -7.123 | 74 ms/step (13.60 it/s) | elapsed 0.8 min | ETA this epoch 4.2 min
  step 700/4061 | loss -5.066 | 74 ms/step (13.58 it/s) | elapsed 0.9 min | ETA this epoch 4.1 min
  step 750/4061 | loss -5.482 | 71 ms/step (14.02 it/s) | elapsed 0.9 min | ETA this epoch 3.9 min
  step 800/4061 | loss -7.793 | 74 ms/step (13.60 it/s) | elapsed 1.0 min | ETA this epoch 4.0 min
  step 850/4061 | loss -7.331 | 74 ms/step (13.56 it/s) | elapsed 1.0 min | ETA this epoch 3.9 min
  step 900/4061 | loss -5.150 | 73 ms/step (13.61 it/s) | elapsed 1.1 min | ETA this epoch 3.9 min
  step 950/4061 | loss -6.140 | 73 ms/step (13.74 it/s) | elapsed 1.2 min | ETA this epoch 3.8 min
  step 1000/4061 | loss -4.600 | 74 ms/step (13.51 it/s) | elapsed 1.2 min | ETA this epoch 3.8 min
  step 1050/4061 | loss -6.916 | 74 ms/step (13.50 it/s) | elapsed 1.3 min | ETA this epoch 3.7 min
  step 1100/4061 | loss -6.474 | 74 ms/step (13.57 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1150/4061 | loss -4.349 | 74 ms/step (13.47 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1200/4061 | loss -5.540 | 74 ms/step (13.43 it/s) | elapsed 1.5 min | ETA this epoch 3.6 min
  step 1250/4061 | loss -6.890 | 75 ms/step (13.36 it/s) | elapsed 1.5 min | ETA this epoch 3.5 min
  step 1300/4061 | loss -4.672 | 73 ms/step (13.77 it/s) | elapsed 1.6 min | ETA this epoch 3.3 min
  step 1350/4061 | loss -4.099 | 74 ms/step (13.60 it/s) | elapsed 1.7 min | ETA this epoch 3.3 min
  step 1400/4061 | loss -5.685 | 75 ms/step (13.41 it/s) | elapsed 1.7 min | ETA this epoch 3.3 min
  step 1450/4061 | loss -5.459 | 74 ms/step (13.57 it/s) | elapsed 1.8 min | ETA this epoch 3.2 min
